query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
980,attr1_narrow,1,124726,624725,324726,424725,124726,624725,
981,attr2_narrow,2,323714,823713,323714,823713,523714,623713,
982,balanced,0,521356,721355,521356,721355,521356,721355,
983,broad,0,500000,999999,500000,999999,500000,999999,
984,tiny_all,0,86459,91458,86459,91458,86459,91458,
985,small_all,0,396580,406579,396580,406579,396580,406579,
986,medium_all,0,280114,330113,280114,330113,280114,330113,
987,attr0_narrow,0,315266,415265,115266,615265,115266,615265,
988,attr1_narrow,1,476374,976373,676374,776373,476374,976373,
989,attr2_narrow,2,0,499999,0,499999,0,99999,
990,balanced,0,532879,732878,532879,732878,532879,732878,
991,broad,0,0,499999,0,499999,0,499999,
992,tiny_all,0,293871,298870,293871,298870,293871,298870,
993,small_all,0,541404,551403,541404,551403,541404,551403,
994,medium_all,0,659477,709476,659477,709476,659477,709476,
995,attr0_narrow,0,61842,161841,0,499999,0,499999,
996,attr1_narrow,1,434003,934002,634003,734002,434003,934002,
997,attr2_narrow,2,456504,956503,456504,956503,656504,756503,
998,balanced,0,196076,396075,196076,396075,196076,396075,
999,broad,0,500000,999999,500000,999999,500000,999999,
