query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,attr3_low,attr3_high,expected_top10
682,attr2_nav_sel0.01,2,95358,411585,62905,379132,138443,454670,316880,633107,
683,attr3_nav_sel0.01,3,532042,848269,49378,365605,290926,607153,683772,999999,
684,balanced_sel0.01,0,381942,698169,683772,999999,531597,847824,351009,667236,
685,attr0_nav_sel0.01,0,683772,999999,459293,775520,224676,540903,19324,335551,
686,attr1_nav_sel0.01,1,683772,999999,0,316227,427447,743674,683772,999999,
687,attr2_nav_sel0.01,2,0,316227,679843,996070,19171,335398,315458,631685,
688,attr3_nav_sel0.01,3,228890,545117,52027,368254,683772,999999,524812,841039,
689,balanced_sel0.01,0,610121,926348,665024,981251,325241,641468,446032,762259,
690,attr0_nav_sel0.01,0,251341,567568,276921,593148,683772,999999,549524,865751,
691,attr1_nav_sel0.01,1,459104,775331,0,316227,346789,663016,524020,840247,
692,attr2_nav_sel0.01,2,683772,999999,0,316227,683772,999999,389843,706070,
693,attr3_nav_sel0.01,3,569934,886161,593791,910018,268920,585147,500882,817109,
694,balanced_sel0.01,0,0,316227,524430,840657,154812,471039,381683,697910,
695,attr0_nav_sel0.01,0,0,316227,152499,468726,675798,992025,75086,391313,
696,attr1_nav_sel0.01,1,8055,324282,633479,949706,309668,625895,511492,827719,
697,attr2_nav_sel0.01,2,247121,563348,0,316227,72628,388855,466295,782522,
698,attr3_nav_sel0.01,3,683772,999999,683772,999999,0,316227,406326,722553,
699,balanced_sel0.01,0,267346,583573,394841,711068,597088,913315,0,316227,
700,attr0_nav_sel0.01,0,403580,719807,334071,650298,560021,876248,637115,953342,
701,attr1_nav_sel0.01,1,150874,467101,0,316227,109427,425654,149239,465466,
702,attr2_nav_sel0.01,2,614559,930786,437599,753826,680948,997175,26691,342918,
703,attr3_nav_sel0.01,3,67117,383344,276874,593101,683772,999999,274108,590335,
704,balanced_sel0.01,0,0,316227,683772,999999,6358,322585,583520,899747,
705,attr0_nav_sel0.01,0,683772,999999,312898,629125,126053,442280,683772,999999,
706,attr1_nav_sel0.01,1,0,316227,577814,894041,418155,734382,489238,805465,
707,attr2_nav_sel0.01,2,0,316227,461233,777460,683772,999999,683772,999999,
708,attr3_nav_sel0.01,3,0,316227,80990,397217,678156,994383,630835,947062,
709,balanced_sel0.01,0,610078,926305,594241,910468,257844,574071,55628,371855,
710,attr0_nav_sel0.01,0,495209,811436,270181,586408,0,316227,0,316227,
711,attr1_nav_sel0.01,1,61147,377374,419379,735606,616816,933043,245608,561835,
712,attr2_nav_sel0.01,2,627596,943823,0,316227,582325,898552,441967,758194,
713,attr3_nav_sel0.01,3,238606,554833,683772,999999,669348,985575,683772,999999,
714,balanced_sel0.01,0,275910,592137,683772,999999,411584,727811,174458,490685,
715,attr0_nav_sel0.01,0,154901,471128,683772,999999,241349,557576,0,316227,
716,attr1_nav_sel0.01,1,304408,620635,0,316227,683772,999999,274851,591078,
717,attr2_nav_sel0.01,2,515740,831967,318119,634346,60408,376635,646439,962666,
718,attr3_nav_sel0.01,3,243715,559942,236899,553126,461586,777813,0,316227,
719,balanced_sel0.01,0,184654,500881,370371,686598,338013,654240,0,316227,
720,attr0_nav_sel0.01,0,417747,733974,683772,999999,473882,790109,130242,446469,
721,attr1_nav_sel0.01,1,192436,508663,0,316227,334700,650927,683772,999999,
722,attr2_nav_sel0.01,2,544132,860359,463813,780040,683772,999999,532271,848498,
723,attr3_nav_sel0.01,3,236137,552364,134855,451082,444317,760544,683772,999999,
724,balanced_sel0.01,0,653086,969313,683772,999999,675332,991559,0,316227,
725,attr0_nav_sel0.01,0,529052,845279,683772,999999,0,316227,637672,953899,
726,attr1_nav_sel0.01,1,257820,574047,490422,806649,600423,916650,683772,999999,
727,attr2_nav_sel0.01,2,64234,380461,200633,516860,666044,982271,385765,701992,
728,attr3_nav_sel0.01,3,219890,536117,683772,999999,0,316227,0,316227,
729,balanced_sel0.01,0,0,316227,237213,553440,0,316227,510062,826289,
730,attr0_nav_sel0.01,0,259572,575799,395384,711611,130965,447192,0,316227,
731,attr1_nav_sel0.01,1,0,316227,0,316227,479488,795715,381265,697492,
732,attr2_nav_sel0.01,2,683772,999999,469745,785972,192124,508351,683772,999999,
733,attr3_nav_sel0.01,3,207679,523906,307232,623459,445976,762203,76755,392982,
734,balanced_sel0.01,0,586814,903041,224867,541094,35996,352223,289444,605671,
735,attr0_nav_sel0.01,0,218180,534407,0,316227,418166,734393,220982,537209,
736,attr1_nav_sel0.01,1,639706,955933,225520,541747,683772,999999,224280,540507,
737,attr2_nav_sel0.01,2,0,316227,281916,598143,607960,924187,0,316227,
738,attr3_nav_sel0.01,3,661420,977647,0,316227,657976,974203,27696,343923,
739,balanced_sel0.01,0,537835,854062,297757,613984,100169,416396,49539,365766,
740,attr0_nav_sel0.01,0,0,316227,676880,993107,194463,510690,0,316227,
741,attr1_nav_sel0.01,1,112858,429085,83935,400162,488721,804948,67412,383639,
742,attr2_nav_sel0.01,2,683772,999999,395844,712071,41215,357442,613465,929692,
743,attr3_nav_sel0.01,3,46307,362534,306946,623173,674730,990957,512148,828375,
744,balanced_sel0.01,0,68320,384547,0,316227,21114,337341,327744,643971,
745,attr0_nav_sel0.01,0,683772,999999,608998,925225,505327,821554,413393,729620,
746,attr1_nav_sel0.01,1,557110,873337,152687,468914,337797,654024,131753,447980,
747,attr2_nav_sel0.01,2,0,316227,683772,999999,420137,736364,0,316227,
748,attr3_nav_sel0.01,3,485493,801720,116113,432340,14586,330813,298234,614461,
749,balanced_sel0.01,0,629930,946157,239330,555557,424786,741013,486836,803063,
750,attr0_nav_sel0.01,0,679221,995448,91970,408197,470385,786612,20179,336406,
751,attr1_nav_sel0.01,1,332391,648618,398267,714494,587744,903971,170631,486858,
752,attr2_nav_sel0.01,2,526804,843031,674354,990581,0,316227,647494,963721,
753,attr3_nav_sel0.01,3,683772,999999,638510,954737,304207,620434,683772,999999,
754,balanced_sel0.01,0,140172,456399,0,316227,0,316227,354006,670233,
755,attr0_nav_sel0.01,0,501935,818162,683772,999999,0,316227,377477,693704,
756,attr1_nav_sel0.01,1,0,316227,354021,670248,423867,740094,357828,674055,
757,attr2_nav_sel0.01,2,0,316227,0,316227,541547,857774,683772,999999,
758,attr3_nav_sel0.01,3,627478,943705,558879,875106,401432,717659,683772,999999,
759,balanced_sel0.01,0,552426,868653,337633,653860,683772,999999,0,316227,
760,attr0_nav_sel0.01,0,27132,343359,683772,999999,563087,879314,301234,617461,
761,attr1_nav_sel0.01,1,0,316227,19322,335549,0,316227,438512,754739,
762,attr2_nav_sel0.01,2,679842,996069,433157,749384,587538,903765,300399,616626,
763,attr3_nav_sel0.01,3,420423,736650,532300,848527,395001,711228,297343,613570,
764,balanced_sel0.01,0,0,316227,426360,742587,0,316227,683772,999999,
765,attr0_nav_sel0.01,0,132189,448416,371963,688190,130282,446509,106510,422737,
766,attr1_nav_sel0.01,1,87123,403350,3341,319568,681701,997928,0,316227,
767,attr2_nav_sel0.01,2,126551,442778,683772,999999,0,316227,191203,507430,
768,attr3_nav_sel0.01,3,140560,456787,683772,999999,339618,655845,221896,538123,
769,balanced_sel0.01,0,0,316227,683772,999999,683772,999999,262699,578926,
770,attr0_nav_sel0.01,0,683772,999999,190033,506260,683772,999999,0,316227,
771,attr1_nav_sel0.01,1,0,316227,52188,368415,341669,657896,112766,428993,
772,attr2_nav_sel0.01,2,624315,940542,569903,886130,605352,921579,634583,950810,
773,attr3_nav_sel0.01,3,683772,999999,283145,599372,524661,840888,157841,474068,
774,balanced_sel0.01,0,645893,962120,286218,602445,601342,917569,0,316227,
775,attr0_nav_sel0.01,0,0,316227,184561,500788,520231,836458,510641,826868,
776,attr1_nav_sel0.01,1,330215,646442,140003,456230,496081,812308,565270,881497,
777,attr2_nav_sel0.01,2,683772,999999,0,316227,363818,680045,489443,805670,
778,attr3_nav_sel0.01,3,508135,824362,0,316227,683772,999999,683772,999999,
779,balanced_sel0.01,0,14820,331047,683772,999999,636375,952602,0,316227,
780,attr0_nav_sel0.01,0,470690,786917,683772,999999,463244,779471,410694,726921,
781,attr1_nav_sel0.01,1,683772,999999,0,316227,683772,999999,683772,999999,
782,attr2_nav_sel0.01,2,670383,986610,616882,933109,43750,359977,634096,950323,
783,attr3_nav_sel0.01,3,405706,721933,600636,916863,145519,461746,191302,507529,
784,balanced_sel0.01,0,677559,993786,683772,999999,460301,776528,0,316227,
785,attr0_nav_sel0.01,0,313335,629562,13134,329361,151154,467381,421251,737478,
786,attr1_nav_sel0.01,1,262012,578239,439096,755323,248211,564438,0,316227,
787,attr2_nav_sel0.01,2,2576,318803,69787,386014,683772,999999,0,316227,
788,attr3_nav_sel0.01,3,683772,999999,336378,652605,369971,686198,0,316227,
789,balanced_sel0.01,0,256692,572919,108971,425198,18009,334236,669924,986151,
790,attr0_nav_sel0.01,0,518557,834784,0,316227,452315,768542,363504,679731,
791,attr1_nav_sel0.01,1,0,316227,11619,327846,26778,343005,615143,931370,
792,attr2_nav_sel0.01,2,586709,902936,0,316227,505531,821758,0,316227,
793,attr3_nav_sel0.01,3,683772,999999,683772,999999,85019,401246,514379,830606,
794,balanced_sel0.01,0,466798,783025,87106,403333,629825,946052,371751,687978,
795,attr0_nav_sel0.01,0,683772,999999,207451,523678,375137,691364,0,316227,
796,attr1_nav_sel0.01,1,0,316227,52488,368715,172599,488826,550904,867131,
797,attr2_nav_sel0.01,2,99638,415865,0,316227,403563,719790,414190,730417,
798,attr3_nav_sel0.01,3,396661,712888,558572,874799,642887,959114,673431,989658,
799,balanced_sel0.01,0,463713,779940,683772,999999,102353,418580,505844,822071,
800,attr0_nav_sel0.01,0,683772,999999,47861,364088,0,316227,176889,493116,
801,attr1_nav_sel0.01,1,181145,497372,366006,682233,0,316227,386440,702667,
802,attr2_nav_sel0.01,2,419125,735352,683772,999999,527978,844205,557872,874099,
803,attr3_nav_sel0.01,3,28839,345066,0,316227,651976,968203,466592,782819,
804,balanced_sel0.01,0,0,316227,58125,374352,0,316227,534183,850410,
805,attr0_nav_sel0.01,0,312264,628491,639244,955471,0,316227,0,316227,
806,attr1_nav_sel0.01,1,154987,471214,298876,615103,392978,709205,612372,928599,
807,attr2_nav_sel0.01,2,150024,466251,310341,626568,157531,473758,683772,999999,
808,attr3_nav_sel0.01,3,0,316227,683772,999999,683772,999999,252007,568234,
809,balanced_sel0.01,0,152065,468292,78010,394237,511107,827334,115964,432191,
810,attr0_nav_sel0.01,0,683772,999999,99551,415778,0,316227,0,316227,
811,attr1_nav_sel0.01,1,676539,992766,197461,513688,683772,999999,339876,656103,
812,attr2_nav_sel0.01,2,683772,999999,0,316227,12233,328460,683772,999999,
813,attr3_nav_sel0.01,3,412623,728850,368398,684625,534110,850337,0,316227,
814,balanced_sel0.01,0,0,316227,672499,988726,0,316227,0,316227,
815,attr0_nav_sel0.01,0,319843,636070,0,316227,683772,999999,0,316227,
816,attr1_nav_sel0.01,1,164078,480305,616226,932453,683772,999999,0,316227,
817,attr2_nav_sel0.01,2,683772,999999,330819,647046,108081,424308,637931,954158,
818,attr3_nav_sel0.01,3,0,316227,377900,694127,583533,899760,312635,628862,
819,balanced_sel0.01,0,368613,684840,452552,768779,673623,989850,500802,817029,
820,attr0_nav_sel0.01,0,356694,672921,256486,572713,466909,783136,235464,551691,
821,attr1_nav_sel0.01,1,538694,854921,0,316227,290410,606637,683772,999999,
822,attr2_nav_sel0.01,2,77782,394009,671836,988063,78243,394470,610667,926894,
823,attr3_nav_sel0.01,3,0,316227,578579,894806,379237,695464,549928,866155,
824,balanced_sel0.01,0,635725,951952,439011,755238,683772,999999,125529,441756,
825,attr0_nav_sel0.01,0,160193,476420,568289,884516,627091,943318,0,316227,
826,attr1_nav_sel0.01,1,683772,999999,0,316227,495056,811283,290144,606371,
827,attr2_nav_sel0.01,2,0,316227,0,316227,222541,538768,22019,338246,
828,attr3_nav_sel0.01,3,328526,644753,70874,387101,575841,892068,123715,439942,
829,balanced_sel0.01,0,165721,481948,683772,999999,0,316227,400911,717138,
830,attr0_nav_sel0.01,0,434134,750361,155083,471310,28593,344820,6123,322350,
831,attr1_nav_sel0.01,1,572061,888288,625460,941687,530250,846477,567344,883571,
832,attr2_nav_sel0.01,2,664049,980276,345295,661522,348663,664890,20079,336306,
833,attr3_nav_sel0.01,3,399036,715263,592878,909105,0,316227,516344,832571,
834,balanced_sel0.01,0,0,316227,665244,981471,683772,999999,653205,969432,
835,attr0_nav_sel0.01,0,476559,792786,592727,908954,0,316227,84475,400702,
836,attr1_nav_sel0.01,1,664768,980995,683772,999999,683772,999999,627868,944095,
837,attr2_nav_sel0.01,2,559308,875535,255854,572081,0,316227,558549,874776,
838,attr3_nav_sel0.01,3,683772,999999,591811,908038,632040,948267,683772,999999,
839,balanced_sel0.01,0,651659,967886,683772,999999,59825,376052,76108,392335,
840,attr0_nav_sel0.01,0,150697,466924,665277,981504,0,316227,265009,581236,
841,attr1_nav_sel0.01,1,188576,504803,219861,536088,231057,547284,597925,914152,
842,attr2_nav_sel0.01,2,149051,465278,683772,999999,504118,820345,307658,623885,
843,attr3_nav_sel0.01,3,9864,326091,348176,664403,173857,490084,683772,999999,
844,balanced_sel0.01,0,582851,899078,401158,717385,665304,981531,180669,496896,
845,attr0_nav_sel0.01,0,683772,999999,0,316227,139272,455499,0,316227,
846,attr1_nav_sel0.01,1,153456,469683,0,316227,683772,999999,648220,964447,
847,attr2_nav_sel0.01,2,377753,693980,616939,933166,372060,688287,105591,421818,
848,attr3_nav_sel0.01,3,683772,999999,77568,393795,354323,670550,0,316227,
849,balanced_sel0.01,0,433266,749493,243101,559328,265418,581645,276705,592932,
850,attr0_nav_sel0.01,0,472171,788398,371332,687559,0,316227,131228,447455,
851,attr1_nav_sel0.01,1,683772,999999,477288,793515,290090,606317,683772,999999,
852,attr2_nav_sel0.01,2,0,316227,244128,560355,683772,999999,683772,999999,
853,attr3_nav_sel0.01,3,628466,944693,436795,753022,532486,848713,409771,725998,
854,balanced_sel0.01,0,683772,999999,56182,372409,147017,463244,281163,597390,
855,attr0_nav_sel0.01,0,683772,999999,275112,591339,508684,824911,202164,518391,
856,attr1_nav_sel0.01,1,415722,731949,635695,951922,0,316227,358919,675146,
857,attr2_nav_sel0.01,2,0,316227,683772,999999,0,316227,683772,999999,
858,attr3_nav_sel0.01,3,621711,937938,508487,824714,204321,520548,329714,645941,
859,balanced_sel0.01,0,550334,866561,475024,791251,592664,908891,4024,320251,
860,attr0_nav_sel0.01,0,212876,529103,443146,759373,0,316227,642787,959014,
861,attr1_nav_sel0.01,1,467277,783504,94518,410745,445427,761654,531865,848092,
862,attr2_nav_sel0.01,2,151655,467882,683772,999999,683772,999999,592842,909069,
863,attr3_nav_sel0.01,3,683772,999999,407122,723349,0,316227,277829,594056,
864,balanced_sel0.01,0,408207,724434,683772,999999,243913,560140,94213,410440,
865,attr0_nav_sel0.01,0,683772,999999,532572,848799,391495,707722,644785,961012,
866,attr1_nav_sel0.01,1,496301,812528,557198,873425,0,316227,182192,498419,
867,attr2_nav_sel0.01,2,601810,918037,395767,711994,648212,964439,683772,999999,
868,attr3_nav_sel0.01,3,161202,477429,677214,993441,673834,990061,345653,661880,
869,balanced_sel0.01,0,683772,999999,575934,892161,683772,999999,683772,999999,
870,attr0_nav_sel0.01,0,354670,670897,50891,367118,0,316227,683772,999999,
871,attr1_nav_sel0.01,1,153057,469284,0,316227,563995,880222,0,316227,
872,attr2_nav_sel0.01,2,147946,464173,0,316227,394666,710893,683772,999999,
873,attr3_nav_sel0.01,3,326283,642510,0,316227,0,316227,258336,574563,
874,balanced_sel0.01,0,354306,670533,155657,471884,451191,767418,259674,575901,
875,attr0_nav_sel0.01,0,618722,934949,529462,845689,0,316227,0,316227,
876,attr1_nav_sel0.01,1,363422,679649,532730,848957,27087,343314,0,316227,
877,attr2_nav_sel0.01,2,364159,680386,522294,838521,144315,460542,579424,895651,
878,attr3_nav_sel0.01,3,48294,364521,0,316227,652820,969047,480336,796563,
879,balanced_sel0.01,0,298926,615153,266699,582926,683772,999999,0,316227,
880,attr0_nav_sel0.01,0,683772,999999,450522,766749,339700,655927,0,316227,
881,attr1_nav_sel0.01,1,488106,804333,683772,999999,277165,593392,438386,754613,
882,attr2_nav_sel0.01,2,544541,860768,671476,987703,0,316227,4932,321159,
883,attr3_nav_sel0.01,3,55690,371917,85828,402055,511643,827870,646961,963188,
884,balanced_sel0.01,0,78524,394751,25524,341751,151410,467637,674473,990700,
885,attr0_nav_sel0.01,0,528494,844721,534600,850827,211932,528159,42452,358679,
886,attr1_nav_sel0.01,1,565406,881633,0,316227,321143,637370,112689,428916,
887,attr2_nav_sel0.01,2,124899,441126,683772,999999,0,316227,581593,897820,
888,attr3_nav_sel0.01,3,628178,944405,683772,999999,661543,977770,683772,999999,
889,balanced_sel0.01,0,683772,999999,617782,934009,0,316227,365701,681928,
890,attr0_nav_sel0.01,0,41434,357661,175218,491445,0,316227,303283,619510,
891,attr1_nav_sel0.01,1,316446,632673,19498,335725,131650,447877,103541,419768,
892,attr2_nav_sel0.01,2,683772,999999,0,316227,0,316227,492712,808939,
893,attr3_nav_sel0.01,3,547045,863272,0,316227,357626,673853,0,316227,
894,balanced_sel0.01,0,0,316227,150833,467060,350026,666253,683772,999999,
895,attr0_nav_sel0.01,0,0,316227,449079,765306,518111,834338,254490,570717,
896,attr1_nav_sel0.01,1,0,316227,594307,910534,242743,558970,633799,950026,
897,attr2_nav_sel0.01,2,204338,520565,0,316227,683772,999999,612939,929166,
898,attr3_nav_sel0.01,3,176851,493078,395131,711358,683772,999999,39139,355366,
899,balanced_sel0.01,0,45449,361676,252539,568766,200940,517167,511191,827418,
900,attr0_nav_sel0.01,0,181964,498191,683772,999999,683772,999999,0,316227,
901,attr1_nav_sel0.01,1,683772,999999,98312,414539,682450,998677,530790,847017,
902,attr2_nav_sel0.01,2,88484,404711,208842,525069,192479,508706,26267,342494,
903,attr3_nav_sel0.01,3,663879,980106,543718,859945,123812,440039,271431,587658,
904,balanced_sel0.01,0,683772,999999,155792,472019,344253,660480,185523,501750,
905,attr0_nav_sel0.01,0,0,316227,506477,822704,470450,786677,246737,562964,
906,attr1_nav_sel0.01,1,475595,791822,402558,718785,541301,857528,679467,995694,
907,attr2_nav_sel0.01,2,58402,374629,316774,633001,100487,416714,459542,775769,
908,attr3_nav_sel0.01,3,59827,376054,549043,865270,0,316227,41042,357269,
909,balanced_sel0.01,0,683772,999999,525442,841669,237323,553550,683772,999999,
910,attr0_nav_sel0.01,0,683772,999999,321100,637327,347326,663553,366478,682705,
911,attr1_nav_sel0.01,1,0,316227,501980,818207,0,316227,683772,999999,
912,attr2_nav_sel0.01,2,683772,999999,25760,341987,327547,643774,250879,567106,
913,attr3_nav_sel0.01,3,683772,999999,61462,377689,192180,508407,683772,999999,
914,balanced_sel0.01,0,42954,359181,683772,999999,208163,524390,602615,918842,
915,attr0_nav_sel0.01,0,489524,805751,476149,792376,83732,399959,683772,999999,
916,attr1_nav_sel0.01,1,461991,778218,683772,999999,683772,999999,286770,602997,
917,attr2_nav_sel0.01,2,306750,622977,683772,999999,683772,999999,135920,452147,
918,attr3_nav_sel0.01,3,37357,353584,683772,999999,0,316227,0,316227,
919,balanced_sel0.01,0,683772,999999,296240,612467,0,316227,307513,623740,
920,attr0_nav_sel0.01,0,77084,393311,0,316227,0,316227,683772,999999,
921,attr1_nav_sel0.01,1,347117,663344,592398,908625,610281,926508,15482,331709,
922,attr2_nav_sel0.01,2,248578,564805,460655,776882,295939,612166,683772,999999,
923,attr3_nav_sel0.01,3,350557,666784,0,316227,207622,523849,155307,471534,
924,balanced_sel0.01,0,111211,427438,683772,999999,535035,851262,254403,570630,
925,attr0_nav_sel0.01,0,445948,762175,585028,901255,127610,443837,50803,367030,
926,attr1_nav_sel0.01,1,554391,870618,58424,374651,683772,999999,557898,874125,
927,attr2_nav_sel0.01,2,147346,463573,683772,999999,683772,999999,213429,529656,
928,attr3_nav_sel0.01,3,123092,439319,498355,814582,683772,999999,485194,801421,
929,balanced_sel0.01,0,683772,999999,342852,659079,229732,545959,683772,999999,
930,attr0_nav_sel0.01,0,628065,944292,0,316227,223914,540141,418680,734907,
931,attr1_nav_sel0.01,1,427235,743462,387068,703295,47732,363959,0,316227,
932,attr2_nav_sel0.01,2,683772,999999,397373,713600,88567,404794,281790,598017,
933,attr3_nav_sel0.01,3,683772,999999,683772,999999,500620,816847,268214,584441,
934,balanced_sel0.01,0,664593,980820,454402,770629,683772,999999,326128,642355,
935,attr0_nav_sel0.01,0,72423,388650,159629,475856,14932,331159,571435,887662,
936,attr1_nav_sel0.01,1,683772,999999,0,316227,647402,963629,0,316227,
937,attr2_nav_sel0.01,2,683772,999999,0,316227,0,316227,683772,999999,
938,attr3_nav_sel0.01,3,319068,635295,219102,535329,683772,999999,390608,706835,
939,balanced_sel0.01,0,319242,635469,166778,483005,683772,999999,0,316227,
940,attr0_nav_sel0.01,0,192326,508553,589468,905695,263466,579693,573608,889835,
941,attr1_nav_sel0.01,1,96085,412312,639463,955690,683772,999999,634437,950664,
942,attr2_nav_sel0.01,2,572406,888633,362202,678429,683772,999999,145572,461799,
943,attr3_nav_sel0.01,3,418779,735006,0,316227,529161,845388,683772,999999,
944,balanced_sel0.01,0,295619,611846,5424,321651,112699,428926,370488,686715,
945,attr0_nav_sel0.01,0,0,316227,376581,692808,133480,449707,149464,465691,
946,attr1_nav_sel0.01,1,0,316227,72951,389178,469682,785909,536174,852401,
947,attr2_nav_sel0.01,2,176470,492697,112593,428820,0,316227,0,316227,
948,attr3_nav_sel0.01,3,456712,772939,683772,999999,623251,939478,343710,659937,
949,balanced_sel0.01,0,426558,742785,683772,999999,515128,831355,440052,756279,
950,attr0_nav_sel0.01,0,37750,353977,0,316227,641232,957459,683772,999999,
951,attr1_nav_sel0.01,1,118185,434412,0,316227,0,316227,0,316227,
952,attr2_nav_sel0.01,2,544880,861107,545308,861535,293536,609763,207610,523837,
953,attr3_nav_sel0.01,3,683772,999999,683772,999999,1473,317700,501902,818129,
954,balanced_sel0.01,0,0,316227,112745,428972,324343,640570,683772,999999,
955,attr0_nav_sel0.01,0,0,316227,485886,802113,0,316227,5894,322121,
956,attr1_nav_sel0.01,1,683772,999999,0,316227,50233,366460,322946,639173,
957,attr2_nav_sel0.01,2,70613,386840,683772,999999,588789,905016,272991,589218,
958,attr3_nav_sel0.01,3,488851,805078,683772,999999,592888,909115,655085,971312,
959,balanced_sel0.01,0,220322,536549,235270,551497,428543,744770,37132,353359,
960,attr0_nav_sel0.01,0,0,316227,683772,999999,317250,633477,649039,965266,
961,attr1_nav_sel0.01,1,171694,487921,0,316227,0,316227,0,316227,
962,attr2_nav_sel0.01,2,276559,592786,122769,438996,183239,499466,0,316227,
963,attr3_nav_sel0.01,3,288314,604541,331649,647876,589037,905264,319443,635670,
964,balanced_sel0.01,0,0,316227,541154,857381,51812,368039,2002,318229,
965,attr0_nav_sel0.01,0,0,316227,550922,867149,669484,985711,0,316227,
966,attr1_nav_sel0.01,1,5422,321649,0,316227,576033,892260,165638,481865,
967,attr2_nav_sel0.01,2,474310,790537,213963,530190,156226,472453,683772,999999,
968,attr3_nav_sel0.01,3,143195,459422,627960,944187,36365,352592,513301,829528,
969,balanced_sel0.01,0,272939,589166,79642,395869,683772,999999,175352,491579,
970,attr0_nav_sel0.01,0,683772,999999,683772,999999,250305,566532,0,316227,
971,attr1_nav_sel0.01,1,39964,356191,422225,738452,671990,988217,408141,724368,
972,attr2_nav_sel0.01,2,680308,996535,246155,562382,0,316227,588625,904852,
973,attr3_nav_sel0.01,3,532271,848498,166103,482330,625022,941249,683772,999999,
974,balanced_sel0.01,0,382213,698440,9872,326099,409244,725471,361761,677988,
975,attr0_nav_sel0.01,0,531758,847985,63670,379897,199810,516037,683772,999999,
976,attr1_nav_sel0.01,1,168445,484672,181768,497995,0,316227,683772,999999,
977,attr2_nav_sel0.01,2,305472,621699,671240,987467,454213,770440,637666,953893,
978,attr3_nav_sel0.01,3,0,316227,556067,872294,683772,999999,683772,999999,
979,balanced_sel0.01,0,461240,777467,683772,999999,272967,589194,91462,407689,
980,attr0_nav_sel0.01,0,337393,653620,404940,721167,88392,404619,167670,483897,
981,attr1_nav_sel0.01,1,0,316227,255506,571733,511733,827960,20812,337039,
982,attr2_nav_sel0.01,2,0,316227,464297,780524,242904,559131,269727,585954,
983,attr3_nav_sel0.01,3,154606,470833,0,316227,683772,999999,607930,924157,
984,balanced_sel0.01,0,683772,999999,396068,712295,287012,603239,163270,479497,
985,attr0_nav_sel0.01,0,19066,335293,591388,907615,471630,787857,0,316227,
986,attr1_nav_sel0.01,1,34338,350565,683772,999999,408554,724781,269945,586172,
987,attr2_nav_sel0.01,2,683772,999999,606052,922279,416983,733210,0,316227,
988,attr3_nav_sel0.01,3,72428,388655,608452,924679,683772,999999,191491,507718,
989,balanced_sel0.01,0,111157,427384,0,316227,122553,438780,680504,996731,
990,attr0_nav_sel0.01,0,272492,588719,381523,697750,663527,979754,40060,356287,
991,attr1_nav_sel0.01,1,683772,999999,95175,411402,683772,999999,70194,386421,
992,attr2_nav_sel0.01,2,0,316227,79180,395407,652404,968631,683772,999999,
993,attr3_nav_sel0.01,3,162346,478573,0,316227,335921,652148,0,316227,
994,balanced_sel0.01,0,0,316227,683772,999999,424444,740671,236393,552620,
995,attr0_nav_sel0.01,0,384244,700471,683772,999999,683772,999999,448767,764994,
996,attr1_nav_sel0.01,1,0,316227,283808,600035,530274,846501,206788,523015,
997,attr2_nav_sel0.01,2,407852,724079,64187,380414,0,316227,0,316227,
998,attr3_nav_sel0.01,3,683772,999999,683772,999999,34112,350339,121497,437724,
999,balanced_sel0.01,0,673391,989618,45227,361454,423074,739301,152299,468526,
