query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,attr3_low,attr3_high,expected_top10
690,attr0_nav_sel0.1,0,128285,690625,153865,716205,437659,999999,426468,988808,
691,attr1_nav_sel0.1,1,336048,898388,0,562340,223733,786073,400964,963304,
692,attr2_nav_sel0.1,2,437659,999999,0,562340,437659,999999,266787,829127,
693,attr3_nav_sel0.1,3,437659,999999,437659,999999,145864,708204,377826,940166,
694,balanced_sel0.1,0,0,562340,401374,963714,31756,594096,258627,820967,
695,attr0_nav_sel0.1,0,0,562340,29443,591783,437659,999999,0,562340,
696,attr1_nav_sel0.1,1,0,562340,437659,999999,186612,748952,388436,950776,
697,attr2_nav_sel0.1,2,124065,686405,0,562340,0,562340,343239,905579,
698,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,283270,845610,
699,balanced_sel0.1,0,144290,706630,271785,834125,437659,999999,0,562340,
700,attr0_nav_sel0.1,0,280524,842864,211015,773355,436965,999305,437659,999999,
701,attr1_nav_sel0.1,1,27818,590158,0,562340,0,562340,26183,588523,
702,attr2_nav_sel0.1,2,437659,999999,314543,876883,437659,999999,0,562340,
703,attr3_nav_sel0.1,3,0,562340,153818,716158,437659,999999,151052,713392,
704,balanced_sel0.1,0,0,562340,437659,999999,0,562340,437659,999999,
705,attr0_nav_sel0.1,0,437659,999999,189842,752182,2997,565337,437659,999999,
706,attr1_nav_sel0.1,1,0,562340,437659,999999,295099,857439,366182,928522,
707,attr2_nav_sel0.1,2,0,562340,338177,900517,437659,999999,437659,999999,
708,attr3_nav_sel0.1,3,0,562340,0,562340,437659,999999,437659,999999,
709,balanced_sel0.1,0,437659,999999,437659,999999,134788,697128,0,562340,
710,attr0_nav_sel0.1,0,372153,934493,147125,709465,0,562340,0,562340,
711,attr1_nav_sel0.1,1,0,562340,296323,858663,437659,999999,122552,684892,
712,attr2_nav_sel0.1,2,437659,999999,0,562340,437659,999999,318911,881251,
713,attr3_nav_sel0.1,3,115550,677890,437659,999999,437659,999999,437659,999999,
714,balanced_sel0.1,0,152854,715194,437659,999999,288528,850868,51402,613742,
715,attr0_nav_sel0.1,0,31845,594185,437659,999999,118293,680633,0,562340,
716,attr1_nav_sel0.1,1,181352,743692,0,562340,437659,999999,151795,714135,
717,attr2_nav_sel0.1,2,392684,955024,195063,757403,0,562340,437659,999999,
718,attr3_nav_sel0.1,3,120659,682999,113843,676183,338530,900870,0,562340,
719,balanced_sel0.1,0,61598,623938,247315,809655,214957,777297,0,562340,
720,attr0_nav_sel0.1,0,294691,857031,437659,999999,350826,913166,7186,569526,
721,attr1_nav_sel0.1,1,69380,631720,0,562340,211644,773984,437659,999999,
722,attr2_nav_sel0.1,2,421076,983416,340757,903097,437659,999999,409215,971555,
723,attr3_nav_sel0.1,3,113081,675421,11799,574139,321261,883601,437659,999999,
724,balanced_sel0.1,0,437659,999999,437659,999999,437659,999999,0,562340,
725,attr0_nav_sel0.1,0,405996,968336,437659,999999,0,562340,437659,999999,
726,attr1_nav_sel0.1,1,134764,697104,367366,929706,437659,999999,437659,999999,
727,attr2_nav_sel0.1,2,0,562340,77577,639917,437659,999999,262709,825049,
728,attr3_nav_sel0.1,3,96834,659174,437659,999999,0,562340,0,562340,
729,balanced_sel0.1,0,0,562340,114157,676497,0,562340,387006,949346,
730,attr0_nav_sel0.1,0,136516,698856,272328,834668,7909,570249,0,562340,
731,attr1_nav_sel0.1,1,0,562340,0,562340,356432,918772,258209,820549,
732,attr2_nav_sel0.1,2,437659,999999,346689,909029,69068,631408,437659,999999,
733,attr3_nav_sel0.1,3,84623,646963,184176,746516,322920,885260,0,562340,
734,balanced_sel0.1,0,437659,999999,101811,664151,0,562340,166388,728728,
735,attr0_nav_sel0.1,0,95124,657464,0,562340,295110,857450,97926,660266,
736,attr1_nav_sel0.1,1,437659,999999,102464,664804,437659,999999,101224,663564,
737,attr2_nav_sel0.1,2,0,562340,158860,721200,437659,999999,0,562340,
738,attr3_nav_sel0.1,3,437659,999999,0,562340,437659,999999,0,562340,
739,balanced_sel0.1,0,414779,977119,174701,737041,0,562340,0,562340,
740,attr0_nav_sel0.1,0,0,562340,437659,999999,71407,633747,0,562340,
741,attr1_nav_sel0.1,1,0,562340,0,562340,365665,928005,0,562340,
742,attr2_nav_sel0.1,2,437659,999999,272788,835128,0,562340,437659,999999,
743,attr3_nav_sel0.1,3,0,562340,183890,746230,437659,999999,389092,951432,
744,balanced_sel0.1,0,0,562340,0,562340,0,562340,204688,767028,
745,attr0_nav_sel0.1,0,437659,999999,437659,999999,382271,944611,290337,852677,
746,attr1_nav_sel0.1,1,434054,996394,29631,591971,214741,777081,8697,571037,
747,attr2_nav_sel0.1,2,0,562340,437659,999999,297081,859421,0,562340,
748,attr3_nav_sel0.1,3,362437,924777,0,562340,0,562340,175178,737518,
749,balanced_sel0.1,0,437659,999999,116274,678614,301730,864070,363780,926120,
750,attr0_nav_sel0.1,0,437659,999999,0,562340,347329,909669,0,562340,
751,attr1_nav_sel0.1,1,209335,771675,275211,837551,437659,999999,47575,609915,
752,attr2_nav_sel0.1,2,403748,966088,437659,999999,0,562340,437659,999999,
753,attr3_nav_sel0.1,3,437659,999999,437659,999999,181151,743491,437659,999999,
754,balanced_sel0.1,0,17116,579456,0,562340,0,562340,230950,793290,
755,attr0_nav_sel0.1,0,378879,941219,437659,999999,0,562340,254421,816761,
756,attr1_nav_sel0.1,1,0,562340,230965,793305,300811,863151,234772,797112,
757,attr2_nav_sel0.1,2,0,562340,0,562340,418491,980831,437659,999999,
758,attr3_nav_sel0.1,3,437659,999999,435823,998163,278376,840716,437659,999999,
759,balanced_sel0.1,0,429370,991710,214577,776917,437659,999999,0,562340,
760,attr0_nav_sel0.1,0,0,562340,437659,999999,437659,999999,178178,740518,
761,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,315456,877796,
762,attr2_nav_sel0.1,2,437659,999999,310101,872441,437659,999999,177343,739683,
763,attr3_nav_sel0.1,3,297367,859707,409244,971584,271945,834285,174287,736627,
764,balanced_sel0.1,0,0,562340,303304,865644,0,562340,437659,999999,
765,attr0_nav_sel0.1,0,9133,571473,248907,811247,7226,569566,0,562340,
766,attr1_nav_sel0.1,1,0,562340,0,562340,437659,999999,0,562340,
767,attr2_nav_sel0.1,2,3495,565835,437659,999999,0,562340,68147,630487,
768,attr3_nav_sel0.1,3,17504,579844,437659,999999,216562,778902,98840,661180,
769,balanced_sel0.1,0,0,562340,437659,999999,437659,999999,139643,701983,
770,attr0_nav_sel0.1,0,437659,999999,66977,629317,437659,999999,0,562340,
771,attr1_nav_sel0.1,1,0,562340,0,562340,218613,780953,0,562340,
772,attr2_nav_sel0.1,2,437659,999999,437659,999999,437659,999999,437659,999999,
773,attr3_nav_sel0.1,3,437659,999999,160089,722429,401605,963945,34785,597125,
774,balanced_sel0.1,0,437659,999999,163162,725502,437659,999999,0,562340,
775,attr0_nav_sel0.1,0,0,562340,61505,623845,397175,959515,387585,949925,
776,attr1_nav_sel0.1,1,207159,769499,16947,579287,373025,935365,437659,999999,
777,attr2_nav_sel0.1,2,437659,999999,0,562340,240762,803102,366387,928727,
778,attr3_nav_sel0.1,3,385079,947419,0,562340,437659,999999,437659,999999,
779,balanced_sel0.1,0,0,562340,437659,999999,437659,999999,0,562340,
780,attr0_nav_sel0.1,0,347634,909974,437659,999999,340188,902528,287638,849978,
781,attr1_nav_sel0.1,1,437659,999999,0,562340,437659,999999,437659,999999,
782,attr2_nav_sel0.1,2,437659,999999,437659,999999,0,562340,437659,999999,
783,attr3_nav_sel0.1,3,282650,844990,437659,999999,22463,584803,68246,630586,
784,balanced_sel0.1,0,437659,999999,437659,999999,337245,899585,0,562340,
785,attr0_nav_sel0.1,0,190279,752619,0,562340,28098,590438,298195,860535,
786,attr1_nav_sel0.1,1,138956,701296,316040,878380,125155,687495,0,562340,
787,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,0,562340,
788,attr3_nav_sel0.1,3,437659,999999,213322,775662,246915,809255,0,562340,
789,balanced_sel0.1,0,133636,695976,0,562340,0,562340,437659,999999,
790,attr0_nav_sel0.1,0,395501,957841,0,562340,329259,891599,240448,802788,
791,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,437659,999999,
792,attr2_nav_sel0.1,2,437659,999999,0,562340,382475,944815,0,562340,
793,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,391323,953663,
794,balanced_sel0.1,0,343742,906082,0,562340,437659,999999,248695,811035,
795,attr0_nav_sel0.1,0,437659,999999,84395,646735,252081,814421,0,562340,
796,attr1_nav_sel0.1,1,0,562340,0,562340,49543,611883,427848,990188,
797,attr2_nav_sel0.1,2,0,562340,0,562340,280507,842847,291134,853474,
798,attr3_nav_sel0.1,3,273605,835945,435516,997856,437659,999999,437659,999999,
799,balanced_sel0.1,0,340657,902997,437659,999999,0,562340,382788,945128,
800,attr0_nav_sel0.1,0,437659,999999,0,562340,0,562340,53833,616173,
801,attr1_nav_sel0.1,1,58089,620429,242950,805290,0,562340,263384,825724,
802,attr2_nav_sel0.1,2,296069,858409,437659,999999,404922,967262,434816,997156,
803,attr3_nav_sel0.1,3,0,562340,0,562340,437659,999999,343536,905876,
804,balanced_sel0.1,0,0,562340,0,562340,0,562340,411127,973467,
805,attr0_nav_sel0.1,0,189208,751548,437659,999999,0,562340,0,562340,
806,attr1_nav_sel0.1,1,31931,594271,175820,738160,269922,832262,437659,999999,
807,attr2_nav_sel0.1,2,26968,589308,187285,749625,34475,596815,437659,999999,
808,attr3_nav_sel0.1,3,0,562340,437659,999999,437659,999999,128951,691291,
809,balanced_sel0.1,0,29009,591349,0,562340,388051,950391,0,562340,
810,attr0_nav_sel0.1,0,437659,999999,0,562340,0,562340,0,562340,
811,attr1_nav_sel0.1,1,437659,999999,74405,636745,437659,999999,216820,779160,
812,attr2_nav_sel0.1,2,437659,999999,0,562340,0,562340,437659,999999,
813,attr3_nav_sel0.1,3,289567,851907,245342,807682,411054,973394,0,562340,
814,balanced_sel0.1,0,0,562340,437659,999999,0,562340,0,562340,
815,attr0_nav_sel0.1,0,196787,759127,0,562340,437659,999999,0,562340,
816,attr1_nav_sel0.1,1,41022,603362,437659,999999,437659,999999,0,562340,
817,attr2_nav_sel0.1,2,437659,999999,207763,770103,0,562340,437659,999999,
818,attr3_nav_sel0.1,3,0,562340,254844,817184,437659,999999,189579,751919,
819,balanced_sel0.1,0,245557,807897,329496,891836,437659,999999,377746,940086,
820,attr0_nav_sel0.1,0,233638,795978,133430,695770,343853,906193,112408,674748,
821,attr1_nav_sel0.1,1,415638,977978,0,562340,167354,729694,437659,999999,
822,attr2_nav_sel0.1,2,0,562340,437659,999999,0,562340,437659,999999,
823,attr3_nav_sel0.1,3,0,562340,437659,999999,256181,818521,426872,989212,
824,balanced_sel0.1,0,437659,999999,315955,878295,437659,999999,2473,564813,
825,attr0_nav_sel0.1,0,37137,599477,437659,999999,437659,999999,0,562340,
826,attr1_nav_sel0.1,1,437659,999999,0,562340,372000,934340,167088,729428,
827,attr2_nav_sel0.1,2,0,562340,0,562340,99485,661825,0,562340,
828,attr3_nav_sel0.1,3,205470,767810,0,562340,437659,999999,659,562999,
829,balanced_sel0.1,0,42665,605005,437659,999999,0,562340,277855,840195,
830,attr0_nav_sel0.1,0,311078,873418,32027,594367,0,562340,0,562340,
831,attr1_nav_sel0.1,1,437659,999999,437659,999999,407194,969534,437659,999999,
832,attr2_nav_sel0.1,2,437659,999999,222239,784579,225607,787947,0,562340,
833,attr3_nav_sel0.1,3,275980,838320,437659,999999,0,562340,393288,955628,
834,balanced_sel0.1,0,0,562340,437659,999999,437659,999999,437659,999999,
835,attr0_nav_sel0.1,0,353503,915843,437659,999999,0,562340,0,562340,
836,attr1_nav_sel0.1,1,437659,999999,437659,999999,437659,999999,437659,999999,
837,attr2_nav_sel0.1,2,436252,998592,132798,695138,0,562340,435493,997833,
838,attr3_nav_sel0.1,3,437659,999999,437659,999999,437659,999999,437659,999999,
839,balanced_sel0.1,0,437659,999999,437659,999999,0,562340,0,562340,
840,attr0_nav_sel0.1,0,27641,589981,437659,999999,0,562340,141953,704293,
841,attr1_nav_sel0.1,1,65520,627860,96805,659145,108001,670341,437659,999999,
842,attr2_nav_sel0.1,2,25995,588335,437659,999999,381062,943402,184602,746942,
843,attr3_nav_sel0.1,3,0,562340,225120,787460,50801,613141,437659,999999,
844,balanced_sel0.1,0,437659,999999,278102,840442,437659,999999,57613,619953,
845,attr0_nav_sel0.1,0,437659,999999,0,562340,16216,578556,0,562340,
846,attr1_nav_sel0.1,1,30400,592740,0,562340,437659,999999,437659,999999,
847,attr2_nav_sel0.1,2,254697,817037,437659,999999,249004,811344,0,562340,
848,attr3_nav_sel0.1,3,437659,999999,0,562340,231267,793607,0,562340,
849,balanced_sel0.1,0,310210,872550,120045,682385,142362,704702,153649,715989,
850,attr0_nav_sel0.1,0,349115,911455,248276,810616,0,562340,8172,570512,
851,attr1_nav_sel0.1,1,437659,999999,354232,916572,167034,729374,437659,999999,
852,attr2_nav_sel0.1,2,0,562340,121072,683412,437659,999999,437659,999999,
853,attr3_nav_sel0.1,3,437659,999999,313739,876079,409430,971770,286715,849055,
854,balanced_sel0.1,0,437659,999999,0,562340,23961,586301,158107,720447,
855,attr0_nav_sel0.1,0,437659,999999,152056,714396,385628,947968,79108,641448,
856,attr1_nav_sel0.1,1,292666,855006,437659,999999,0,562340,235863,798203,
857,attr2_nav_sel0.1,2,0,562340,437659,999999,0,562340,437659,999999,
858,attr3_nav_sel0.1,3,437659,999999,385431,947771,81265,643605,206658,768998,
859,balanced_sel0.1,0,427278,989618,351968,914308,437659,999999,0,562340,
860,attr0_nav_sel0.1,0,89820,652160,320090,882430,0,562340,437659,999999,
861,attr1_nav_sel0.1,1,344221,906561,0,562340,322371,884711,408809,971149,
862,attr2_nav_sel0.1,2,28599,590939,437659,999999,437659,999999,437659,999999,
863,attr3_nav_sel0.1,3,437659,999999,284066,846406,0,562340,154773,717113,
864,balanced_sel0.1,0,285151,847491,437659,999999,120857,683197,0,562340,
865,attr0_nav_sel0.1,0,437659,999999,409516,971856,268439,830779,437659,999999,
866,attr1_nav_sel0.1,1,373245,935585,434142,996482,0,562340,59136,621476,
867,attr2_nav_sel0.1,2,437659,999999,272711,835051,437659,999999,437659,999999,
868,attr3_nav_sel0.1,3,38146,600486,437659,999999,437659,999999,222597,784937,
869,balanced_sel0.1,0,437659,999999,437659,999999,437659,999999,437659,999999,
870,attr0_nav_sel0.1,0,231614,793954,0,562340,0,562340,437659,999999,
871,attr1_nav_sel0.1,1,30001,592341,0,562340,437659,999999,0,562340,
872,attr2_nav_sel0.1,2,24890,587230,0,562340,271610,833950,437659,999999,
873,attr3_nav_sel0.1,3,203227,765567,0,562340,0,562340,135280,697620,
874,balanced_sel0.1,0,231250,793590,32601,594941,328135,890475,136618,698958,
875,attr0_nav_sel0.1,0,437659,999999,406406,968746,0,562340,0,562340,
876,attr1_nav_sel0.1,1,240366,802706,409674,972014,0,562340,0,562340,
877,attr2_nav_sel0.1,2,241103,803443,399238,961578,21259,583599,437659,999999,
878,attr3_nav_sel0.1,3,0,562340,0,562340,437659,999999,357280,919620,
879,balanced_sel0.1,0,175870,738210,143643,705983,437659,999999,0,562340,
880,attr0_nav_sel0.1,0,437659,999999,327466,889806,216644,778984,0,562340,
881,attr1_nav_sel0.1,1,365050,927390,437659,999999,154109,716449,315330,877670,
882,attr2_nav_sel0.1,2,421485,983825,437659,999999,0,562340,0,562340,
883,attr3_nav_sel0.1,3,0,562340,0,562340,388587,950927,437659,999999,
884,balanced_sel0.1,0,0,562340,0,562340,28354,590694,437659,999999,
885,attr0_nav_sel0.1,0,405438,967778,411544,973884,88876,651216,0,562340,
886,attr1_nav_sel0.1,1,437659,999999,0,562340,198087,760427,0,562340,
887,attr2_nav_sel0.1,2,1843,564183,437659,999999,0,562340,437659,999999,
888,attr3_nav_sel0.1,3,437659,999999,437659,999999,437659,999999,437659,999999,
889,balanced_sel0.1,0,437659,999999,437659,999999,0,562340,242645,804985,
890,attr0_nav_sel0.1,0,0,562340,52162,614502,0,562340,180227,742567,
891,attr1_nav_sel0.1,1,193390,755730,0,562340,8594,570934,0,562340,
892,attr2_nav_sel0.1,2,437659,999999,0,562340,0,562340,369656,931996,
893,attr3_nav_sel0.1,3,423989,986329,0,562340,234570,796910,0,562340,
894,balanced_sel0.1,0,0,562340,27777,590117,226970,789310,437659,999999,
895,attr0_nav_sel0.1,0,0,562340,326023,888363,395055,957395,131434,693774,
896,attr1_nav_sel0.1,1,0,562340,437659,999999,119687,682027,437659,999999,
897,attr2_nav_sel0.1,2,81282,643622,0,562340,437659,999999,437659,999999,
898,attr3_nav_sel0.1,3,53795,616135,272075,834415,437659,999999,0,562340,
899,balanced_sel0.1,0,0,562340,129483,691823,77884,640224,388135,950475,
900,attr0_nav_sel0.1,0,58908,621248,437659,999999,437659,999999,0,562340,
901,attr1_nav_sel0.1,1,437659,999999,0,562340,437659,999999,407734,970074,
902,attr2_nav_sel0.1,2,0,562340,85786,648126,69423,631763,0,562340,
903,attr3_nav_sel0.1,3,437659,999999,420662,983002,756,563096,148375,710715,
904,balanced_sel0.1,0,437659,999999,32736,595076,221197,783537,62467,624807,
905,attr0_nav_sel0.1,0,0,562340,383421,945761,347394,909734,123681,686021,
906,attr1_nav_sel0.1,1,352539,914879,279502,841842,418245,980585,437659,999999,
907,attr2_nav_sel0.1,2,0,562340,193718,756058,0,562340,336486,898826,
908,attr3_nav_sel0.1,3,0,562340,425987,988327,0,562340,0,562340,
909,balanced_sel0.1,0,437659,999999,402386,964726,114267,676607,437659,999999,
910,attr0_nav_sel0.1,0,437659,999999,198044,760384,224270,786610,243422,805762,
911,attr1_nav_sel0.1,1,0,562340,378924,941264,0,562340,437659,999999,
912,attr2_nav_sel0.1,2,437659,999999,0,562340,204491,766831,127823,690163,
913,attr3_nav_sel0.1,3,437659,999999,0,562340,69124,631464,437659,999999,
914,balanced_sel0.1,0,0,562340,437659,999999,85107,647447,437659,999999,
915,attr0_nav_sel0.1,0,366468,928808,353093,915433,0,562340,437659,999999,
916,attr1_nav_sel0.1,1,338935,901275,437659,999999,437659,999999,163714,726054,
917,attr2_nav_sel0.1,2,183694,746034,437659,999999,437659,999999,12864,575204,
918,attr3_nav_sel0.1,3,0,562340,437659,999999,0,562340,0,562340,
919,balanced_sel0.1,0,437659,999999,173184,735524,0,562340,184457,746797,
920,attr0_nav_sel0.1,0,0,562340,0,562340,0,562340,437659,999999,
921,attr1_nav_sel0.1,1,224061,786401,437659,999999,437659,999999,0,562340,
922,attr2_nav_sel0.1,2,125522,687862,337599,899939,172883,735223,437659,999999,
923,attr3_nav_sel0.1,3,227501,789841,0,562340,84566,646906,32251,594591,
924,balanced_sel0.1,0,0,562340,437659,999999,411979,974319,131347,693687,
925,attr0_nav_sel0.1,0,322892,885232,437659,999999,4554,566894,0,562340,
926,attr1_nav_sel0.1,1,431335,993675,0,562340,437659,999999,434842,997182,
927,attr2_nav_sel0.1,2,24290,586630,437659,999999,437659,999999,90373,652713,
928,attr3_nav_sel0.1,3,36,562376,375299,937639,437659,999999,362138,924478,
929,balanced_sel0.1,0,437659,999999,219796,782136,106676,669016,437659,999999,
930,attr0_nav_sel0.1,0,437659,999999,0,562340,100858,663198,295624,857964,
931,attr1_nav_sel0.1,1,304179,866519,264012,826352,0,562340,0,562340,
932,attr2_nav_sel0.1,2,437659,999999,274317,836657,0,562340,158734,721074,
933,attr3_nav_sel0.1,3,437659,999999,437659,999999,377564,939904,145158,707498,
934,balanced_sel0.1,0,437659,999999,331346,893686,437659,999999,203072,765412,
935,attr0_nav_sel0.1,0,0,562340,36573,598913,0,562340,437659,999999,
936,attr1_nav_sel0.1,1,437659,999999,0,562340,437659,999999,0,562340,
937,attr2_nav_sel0.1,2,437659,999999,0,562340,0,562340,437659,999999,
938,attr3_nav_sel0.1,3,196012,758352,96046,658386,437659,999999,267552,829892,
939,balanced_sel0.1,0,196186,758526,43722,606062,437659,999999,0,562340,
940,attr0_nav_sel0.1,0,69270,631610,437659,999999,140410,702750,437659,999999,
941,attr1_nav_sel0.1,1,0,562340,437659,999999,437659,999999,437659,999999,
942,attr2_nav_sel0.1,2,437659,999999,239146,801486,437659,999999,22516,584856,
943,attr3_nav_sel0.1,3,295723,858063,0,562340,406105,968445,437659,999999,
944,balanced_sel0.1,0,172563,734903,0,562340,0,562340,247432,809772,
945,attr0_nav_sel0.1,0,0,562340,253525,815865,10424,572764,26408,588748,
946,attr1_nav_sel0.1,1,0,562340,0,562340,346626,908966,413118,975458,
947,attr2_nav_sel0.1,2,53414,615754,0,562340,0,562340,0,562340,
948,attr3_nav_sel0.1,3,333656,895996,437659,999999,437659,999999,220654,782994,
949,balanced_sel0.1,0,303502,865842,437659,999999,392072,954412,316996,879336,
950,attr0_nav_sel0.1,0,0,562340,0,562340,437659,999999,437659,999999,
951,attr1_nav_sel0.1,1,0,562340,0,562340,0,562340,0,562340,
952,attr2_nav_sel0.1,2,421824,984164,422252,984592,170480,732820,84554,646894,
953,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,378846,941186,
954,balanced_sel0.1,0,0,562340,0,562340,201287,763627,437659,999999,
955,attr0_nav_sel0.1,0,0,562340,362830,925170,0,562340,0,562340,
956,attr1_nav_sel0.1,1,437659,999999,0,562340,0,562340,199890,762230,
957,attr2_nav_sel0.1,2,0,562340,437659,999999,437659,999999,149935,712275,
958,attr3_nav_sel0.1,3,365795,928135,437659,999999,437659,999999,437659,999999,
959,balanced_sel0.1,0,97266,659606,112214,674554,305487,867827,0,562340,
960,attr0_nav_sel0.1,0,0,562340,437659,999999,194194,756534,437659,999999,
961,attr1_nav_sel0.1,1,48638,610978,0,562340,0,562340,0,562340,
962,attr2_nav_sel0.1,2,153503,715843,0,562340,60183,622523,0,562340,
963,attr3_nav_sel0.1,3,165258,727598,208593,770933,437659,999999,196387,758727,
964,balanced_sel0.1,0,0,562340,418098,980438,0,562340,0,562340,
965,attr0_nav_sel0.1,0,0,562340,427866,990206,437659,999999,0,562340,
966,attr1_nav_sel0.1,1,0,562340,0,562340,437659,999999,42582,604922,
967,attr2_nav_sel0.1,2,351254,913594,90907,653247,33170,595510,437659,999999,
968,attr3_nav_sel0.1,3,20139,582479,437659,999999,0,562340,390245,952585,
969,balanced_sel0.1,0,149883,712223,0,562340,437659,999999,52296,614636,
970,attr0_nav_sel0.1,0,437659,999999,437659,999999,127249,689589,0,562340,
971,attr1_nav_sel0.1,1,0,562340,299169,861509,437659,999999,285085,847425,
972,attr2_nav_sel0.1,2,437659,999999,123099,685439,0,562340,437659,999999,
973,attr3_nav_sel0.1,3,409215,971555,43047,605387,437659,999999,437659,999999,
974,balanced_sel0.1,0,259157,821497,0,562340,286188,848528,238705,801045,
975,attr0_nav_sel0.1,0,408702,971042,0,562340,76754,639094,437659,999999,
976,attr1_nav_sel0.1,1,45389,607729,58712,621052,0,562340,437659,999999,
977,attr2_nav_sel0.1,2,182416,744756,437659,999999,331157,893497,437659,999999,
978,attr3_nav_sel0.1,3,0,562340,433011,995351,437659,999999,437659,999999,
979,balanced_sel0.1,0,338184,900524,437659,999999,149911,712251,0,562340,
980,attr0_nav_sel0.1,0,214337,776677,281884,844224,0,562340,44614,606954,
981,attr1_nav_sel0.1,1,0,562340,132450,694790,388677,951017,0,562340,
982,attr2_nav_sel0.1,2,0,562340,341241,903581,119848,682188,146671,709011,
983,attr3_nav_sel0.1,3,31550,593890,0,562340,437659,999999,437659,999999,
984,balanced_sel0.1,0,437659,999999,273012,835352,163956,726296,40214,602554,
985,attr0_nav_sel0.1,0,0,562340,437659,999999,348574,910914,0,562340,
986,attr1_nav_sel0.1,1,0,562340,437659,999999,285498,847838,146889,709229,
987,attr2_nav_sel0.1,2,437659,999999,437659,999999,293927,856267,0,562340,
988,attr3_nav_sel0.1,3,0,562340,437659,999999,437659,999999,68435,630775,
989,balanced_sel0.1,0,0,562340,0,562340,0,562340,437659,999999,
990,attr0_nav_sel0.1,0,149436,711776,258467,820807,437659,999999,0,562340,
991,attr1_nav_sel0.1,1,437659,999999,0,562340,437659,999999,0,562340,
992,attr2_nav_sel0.1,2,0,562340,0,562340,437659,999999,437659,999999,
993,attr3_nav_sel0.1,3,39290,601630,0,562340,212865,775205,0,562340,
994,balanced_sel0.1,0,0,562340,437659,999999,301388,863728,113337,675677,
995,attr0_nav_sel0.1,0,261188,823528,437659,999999,437659,999999,325711,888051,
996,attr1_nav_sel0.1,1,0,562340,160752,723092,407218,969558,83732,646072,
997,attr2_nav_sel0.1,2,284796,847136,0,562340,0,562340,0,562340,
998,attr3_nav_sel0.1,3,437659,999999,437659,999999,0,562340,0,562340,
999,balanced_sel0.1,0,437659,999999,0,562340,300018,862358,29243,591583,
