query_idx,profile,primary_attr,attr0_low,attr0_high,attr1_low,attr1_high,attr2_low,attr2_high,expected_top10
826,medium_all,0,7086785,7586784,7086785,7586784,7086785,7586784,
827,attr0_narrow,0,3110530,4110529,1110530,6110529,1110530,6110529,
828,attr1_narrow,1,4531724,9531723,6531724,7531723,4531724,9531723,
829,attr2_narrow,2,2507344,7507343,2507344,7507343,4507344,5507343,
830,balanced,0,5615440,7615439,5615440,7615439,5615440,7615439,
831,broad,0,1294541,6294540,1294541,6294540,1294541,6294540,
832,tiny_all,0,7852838,7902837,7852838,7902837,7852838,7902837,
833,small_all,0,1287405,1387404,1287405,1387404,1287405,1387404,
834,medium_all,0,5789901,6289900,5789901,6289900,5789901,6289900,
835,attr0_narrow,0,8908556,9908555,5000000,9999999,5000000,9999999,
836,attr1_narrow,1,0,4999999,385959,1385958,0,4999999,
837,attr2_narrow,2,3860187,8860186,3860187,8860186,5860187,6860186,
838,balanced,0,4621730,6621729,4621730,6621729,4621730,6621729,
839,broad,0,3687840,8687839,3687840,8687839,3687840,8687839,
840,tiny_all,0,2672858,2722857,2672858,2722857,2672858,2722857,
841,small_all,0,7188139,7288138,7188139,7288138,7188139,7288138,
842,medium_all,0,8652129,9152128,8652129,9152128,8652129,9152128,
843,attr0_narrow,0,8490474,9490473,5000000,9999999,5000000,9999999,
844,attr1_narrow,1,3840358,8840357,5840358,6840357,3840358,8840357,
845,attr2_narrow,2,0,4999999,0,4999999,1001953,2001952,
846,balanced,0,921406,2921405,921406,2921405,921406,2921405,
847,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
848,tiny_all,0,2516456,2566455,2516456,2566455,2516456,2566455,
849,small_all,0,1568934,1668933,1568934,1668933,1568934,1668933,
850,medium_all,0,338640,838639,338640,838639,338640,838639,
851,attr0_narrow,0,6564454,7564453,4564454,9564453,4564454,9564453,
852,attr1_narrow,1,4012357,9012356,6012357,7012356,4012357,9012356,
853,attr2_narrow,2,5000000,9999999,5000000,9999999,8311937,9311936,
854,balanced,0,7903738,9903737,7903738,9903737,7903738,9903737,
855,broad,0,1076017,6076016,1076017,6076016,1076017,6076016,
856,tiny_all,0,2097979,2147978,2097979,2147978,2097979,2147978,
857,small_all,0,3534552,3634551,3534552,3634551,3534552,3634551,
858,medium_all,0,6716547,7216546,6716547,7216546,6716547,7216546,
859,attr0_narrow,0,3148575,4148574,1148575,6148574,1148575,6148574,
860,attr1_narrow,1,5000000,9999999,8539413,9539412,5000000,9999999,
861,attr2_narrow,2,0,4999999,0,4999999,1751791,2751790,
862,balanced,0,5238648,7238647,5238648,7238647,5238648,7238647,
863,broad,0,179140,5179139,179140,5179139,179140,5179139,
864,tiny_all,0,267448,317447,267448,317447,267448,317447,
865,small_all,0,4748541,4848540,4748541,4848540,4748541,4848540,
866,medium_all,0,7977531,8477530,7977531,8477530,7977531,8477530,
867,attr0_narrow,0,8594338,9594337,5000000,9999999,5000000,9999999,
868,attr1_narrow,1,5000000,9999999,7705835,8705834,5000000,9999999,
869,attr2_narrow,2,0,4999999,0,4999999,795600,1795599,
870,balanced,0,7655925,9655924,7655925,9655924,7655925,9655924,
871,broad,0,0,4999999,0,4999999,0,4999999,
872,tiny_all,0,7743059,7793058,7743059,7793058,7743059,7793058,
873,small_all,0,2415854,2515853,2415854,2515853,2415854,2515853,
874,medium_all,0,2220683,2720682,2220683,2720682,2220683,2720682,
875,attr0_narrow,0,1936374,2936373,0,4999999,0,4999999,
876,attr1_narrow,1,0,4999999,651313,1651312,0,4999999,
877,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
878,balanced,0,4225818,6225817,4225818,6225817,4225818,6225817,
879,broad,0,3102404,8102403,3102404,8102403,3102404,8102403,
880,tiny_all,0,4342623,4392622,4342623,4392622,4342623,4392622,
881,small_all,0,6113415,6213414,6113415,6213414,6113415,6213414,
882,medium_all,0,7903634,8403633,7903634,8403633,7903634,8403633,
883,attr0_narrow,0,6860013,7860012,4860013,9860012,4860013,9860012,
884,attr1_narrow,1,363654,5363653,2363654,3363653,363654,5363653,
885,attr2_narrow,2,3287773,8287772,3287773,8287772,5287773,6287772,
886,balanced,0,367233,2367232,367233,2367232,367233,2367232,
887,broad,0,0,4999999,0,4999999,0,4999999,
888,tiny_all,0,4336781,4386780,4336781,4386780,4336781,4386780,
889,small_all,0,9886697,9986696,9886697,9986696,9886697,9986696,
890,medium_all,0,1985454,2485453,1985454,2485453,1985454,2485453,
891,attr0_narrow,0,2894017,3894016,894017,5894016,894017,5894016,
892,attr1_narrow,1,5000000,9999999,9000000,9999999,5000000,9999999,
893,attr2_narrow,2,1870894,6870893,1870894,6870893,3870894,4870893,
894,balanced,0,4930188,6930187,4930188,6930187,4930188,6930187,
895,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
896,tiny_all,0,7843774,7893773,7843774,7893773,7843774,7893773,
897,small_all,0,4574623,4674622,4574623,4674622,4574623,4674622,
898,medium_all,0,3158921,3658920,3158921,3658920,3158921,3658920,
899,attr0_narrow,0,3547006,4547005,1547006,6547005,1547006,6547005,
900,attr1_narrow,1,0,4999999,0,999999,0,4999999,
901,attr2_narrow,2,461516,5461515,461516,5461515,2461516,3461515,
902,balanced,0,4813310,6813309,4813310,6813309,4813310,6813309,
903,broad,0,0,4999999,0,4999999,0,4999999,
904,tiny_all,0,3035523,3085522,3035523,3085522,3035523,3085522,
905,small_all,0,6655273,6755272,6655273,6755272,6655273,6755272,
906,medium_all,0,3690166,4190165,3690166,4190165,3690166,4190165,
907,attr0_narrow,0,8481901,9481900,5000000,9999999,5000000,9999999,
908,attr1_narrow,1,0,4999999,458585,1458584,0,4999999,
909,attr2_narrow,2,0,4999999,0,4999999,0,999999,
910,balanced,0,2098570,4098569,2098570,4098569,2098570,4098569,
911,broad,0,4244720,9244719,4244720,9244719,4244720,9244719,
912,tiny_all,0,7942062,7992061,7942062,7992061,7942062,7992061,
913,small_all,0,1677003,1777002,1677003,1777002,1677003,1777002,
914,medium_all,0,4286679,4786678,4286679,4786678,4286679,4786678,
915,attr0_narrow,0,3284389,4284388,1284389,6284388,1284389,6284388,
916,attr1_narrow,1,5000000,9999999,7615480,8615479,5000000,9999999,
917,attr2_narrow,2,268897,5268896,268897,5268896,2268897,3268896,
918,balanced,0,6767962,8767961,6767962,8767961,6767962,8767961,
919,broad,0,166528,5166527,166528,5166527,166528,5166527,
920,tiny_all,0,6230023,6280022,6230023,6280022,6230023,6280022,
921,small_all,0,5113234,5213233,5113234,5213233,5113234,5213233,
922,medium_all,0,2072943,2572942,2072943,2572942,2072943,2572942,
923,attr0_narrow,0,7790292,8790291,5000000,9999999,5000000,9999999,
924,attr1_narrow,1,4856816,9856815,6856816,7856815,4856816,9856815,
925,attr2_narrow,2,3330920,8330919,3330920,8330919,5330920,6330919,
926,balanced,0,7015894,9015893,7015894,9015893,7015894,9015893,
927,broad,0,3061595,8061594,3061595,8061594,3061595,8061594,
928,tiny_all,0,1835553,1885552,1835553,1885552,1835553,1885552,
929,small_all,0,979231,1079230,979231,1079230,979231,1079230,
930,medium_all,0,9434483,9934482,9434483,9934482,9434483,9934482,
931,attr0_narrow,0,9000000,9999999,5000000,9999999,5000000,9999999,
932,attr1_narrow,1,5000000,9999999,7641723,8641722,5000000,9999999,
933,attr2_narrow,2,0,4999999,0,4999999,1410876,2410875,
934,balanced,0,3736786,5736785,3736786,5736785,3736786,5736785,
935,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
936,tiny_all,0,9112659,9162658,9112659,9162658,9112659,9162658,
937,small_all,0,9518896,9618895,9518896,9618895,9518896,9618895,
938,medium_all,0,2375647,2875646,2375647,2875646,2375647,2875646,
939,attr0_narrow,0,1043084,2043083,0,4999999,0,4999999,
940,attr1_narrow,1,621393,5621392,2621393,3621392,621393,5621392,
941,attr2_narrow,2,0,4999999,0,4999999,1228050,2228049,
942,balanced,0,1700378,3700377,1700378,3700377,1700378,3700377,
943,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
944,tiny_all,0,5459085,5509084,5459085,5509084,5459085,5509084,
945,small_all,0,963553,1063552,963553,1063552,963553,1063552,
946,medium_all,0,7795669,8295668,7795669,8295668,7795669,8295668,
947,attr0_narrow,0,6939946,7939945,4939946,9939945,4939946,9939945,
948,attr1_narrow,1,0,4999999,1118432,2118431,0,4999999,
949,attr2_narrow,2,2382701,7382700,2382701,7382700,4382701,5382700,
950,balanced,0,0,1999999,0,1999999,0,1999999,
951,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
952,tiny_all,0,7666108,7716107,7666108,7716107,7666108,7716107,
953,small_all,0,9114967,9214966,9114967,9214966,9114967,9214966,
954,medium_all,0,7079529,7579528,7079529,7579528,7079529,7579528,
955,attr0_narrow,0,2289363,3289362,289363,5289362,289363,5289362,
956,attr1_narrow,1,0,4999999,1184702,2184701,0,4999999,
957,attr2_narrow,2,134422,5134421,134422,5134421,2134422,3134421,
958,balanced,0,4517194,6517193,4517194,6517193,4517194,6517193,
959,broad,0,3373117,8373116,3373117,8373116,3373117,8373116,
960,tiny_all,0,5743524,5793523,5743524,5793523,5743524,5793523,
961,small_all,0,5092005,5192004,5092005,5192004,5092005,5192004,
962,medium_all,0,2964003,3464002,2964003,3464002,2964003,3464002,
963,attr0_narrow,0,542019,1542018,0,4999999,0,4999999,
964,attr1_narrow,1,0,4999999,1624018,2624017,0,4999999,
965,attr2_narrow,2,5000000,9999999,5000000,9999999,8424024,9424023,
966,balanced,0,7506767,9506766,7506767,9506766,7506767,9506766,
967,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
968,tiny_all,0,7778901,7828900,7778901,7828900,7778901,7828900,
969,small_all,0,5358751,5458750,5358751,5458750,5358751,5458750,
970,medium_all,0,8673606,9173605,8673606,9173605,8673606,9173605,
971,attr0_narrow,0,1111398,2111397,0,4999999,0,4999999,
972,attr1_narrow,1,1550259,6550258,3550259,4550258,1550259,6550258,
973,attr2_narrow,2,1606123,6606122,1606123,6606122,3606123,4606122,
974,balanced,0,5007577,7007576,5007577,7007576,5007577,7007576,
975,broad,0,2602893,7602892,2602893,7602892,2602893,7602892,
976,tiny_all,0,8543278,8593277,8543278,8593277,8543278,8593277,
977,small_all,0,9215643,9315642,9215643,9315642,9215643,9315642,
978,medium_all,0,759106,1259105,759106,1259105,759106,1259105,
979,attr0_narrow,0,3975677,4975676,1975677,6975676,1975677,6975676,
980,attr1_narrow,1,0,4999999,717704,1717703,0,4999999,
981,attr2_narrow,2,5000000,9999999,5000000,9999999,9000000,9999999,
982,balanced,0,7795744,9795743,7795744,9795743,7795744,9795743,
983,broad,0,0,4999999,0,4999999,0,4999999,
984,tiny_all,0,881700,931699,881700,931699,881700,931699,
985,small_all,0,7233182,7333181,7233182,7333181,7233182,7333181,
986,medium_all,0,2456268,2956267,2456268,2956267,2456268,2956267,
987,attr0_narrow,0,665500,1665499,0,4999999,0,4999999,
988,attr1_narrow,1,3043365,8043364,5043365,6043364,3043365,8043364,
989,attr2_narrow,2,1462547,6462546,1462547,6462546,3462547,4462546,
990,balanced,0,0,1999999,0,1999999,0,1999999,
991,broad,0,5000000,9999999,5000000,9999999,5000000,9999999,
992,tiny_all,0,8814918,8864917,8814918,8864917,8814918,8864917,
993,small_all,0,9157924,9257923,9157924,9257923,9157924,9257923,
994,medium_all,0,8181502,8681501,8181502,8681501,8181502,8681501,
995,attr0_narrow,0,2547838,3547837,547838,5547837,547838,5547837,
996,attr1_narrow,1,0,4999999,1998401,2998400,0,4999999,
997,attr2_narrow,2,5000000,9999999,5000000,9999999,7977216,8977215,
998,balanced,0,6812840,8812839,6812840,8812839,6812840,8812839,
999,broad,0,1599190,6599189,1599190,6599189,1599190,6599189,
